Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,44.47334289550781,47.127838134765625,35.12900161743164,6.170597076416016,18.59000015258789,47.14500045776367,55.439998626708984,35.12900161743164,6.23199987411499,18.59000015258789,47.412498474121094,55.5,35.43600082397461,6.248499870300293,18.642667770385742,46.912498474121094,54.540000915527344,34.882999420166016,6.169000148773193,18.374000549316406,47.057498931884766,54.79999923706055,34.9900016784668,6.204999923706055,18.5086669921875,69844000,18550000,78174000,292112000,58126500
2018-05-29,44.3129768371582,47.02583312988281,34.972999572753906,6.153515338897705,18.917333602905273,46.974998474121094,55.31999969482422,34.972999572753906,6.214749813079834,18.917333602905273,47.1875,55.810001373291016,35.61000061035156,6.2835001945495605,19.100000381469727,46.717498779296875,54.810001373291016,34.67100143432617,6.167500019073486,18.40999984741211,46.900001525878906,55.119998931884766,35.150001525878906,6.213749885559082,18.567333221435547,90056400,24253500,97179000,352684000,84999000
2018-05-30,44.21864318847656,47.33185577392578,35.354000091552734,6.262434005737305,19.447999954223633,46.875,55.68000030517578,35.354000091552734,6.324749946594238,19.447999954223633,47.0,56.20000076293945,35.400001525878906,6.333499908447266,19.667333602905273,46.69499969482422,55.619998931884766,34.92599868774414,6.223750114440918,18.773332595825195,46.93000030517578,55.88999938964844,35.23699951171875,6.24875020980835,18.88599967956543,74762000,24711500,56855000,390996000,112345500
2018-05-31,44.070064544677734,46.92382049560547,35.15999984741211,6.242630481719971,18.98200035095215,46.717498779296875,55.20000076293945,35.15999984741211,6.304749965667725,18.98200035095215,47.057498931884766,55.86000061035156,35.553001403808594,6.380000114440918,19.357999801635742,46.53499984741211,55.060001373291016,35.020999908447266,6.281750202178955,18.86199951171875,46.80500030517578,55.66999816894531,35.380001068115234,6.292500019073486,19.1473331451416,109931200,30962100,69217000,493868000,88795500
2018-06-01,44.86482620239258,48.52194595336914,35.99300003051758,6.377042293548584,19.454666137695312,47.560001373291016,57.08000183105469,35.99300003051758,6.440499782562256,19.454666137695312,47.564998626708984,57.099998474121094,35.999000549316406,6.446750164031982,19.463333129882812,46.9375,55.79999923706055,35.28200149536133,6.341249942779541,18.922666549682617,46.997501373291016,55.84000015258789,35.38800048828125,6.349999904632568,19.05733299255371,93770000,31183200,71123000,421968000,81366000
2018-06-04,45.23979568481445,48.3094367980957,36.180999755859375,6.556012153625488,19.78266716003418,47.95750045776367,56.83000183105469,36.180999755859375,6.621250152587891,19.78266716003418,48.35499954223633,57.599998474121094,36.29999923706055,6.643499851226807,19.933332443237305,47.837501525878906,56.779998779296875,35.55099868774414,6.442500114440918,19.56999969482422,47.90999984741211,57.0099983215332,36.268001556396484,6.474999904632568,19.62266731262207,105064800,22538100,76820000,642024000,71967000
2018-06-05,45.58883285522461,48.054412841796875,36.58000183105469,6.56145715713501,19.408666610717773,48.32749938964844,56.529998779296875,36.58000183105469,6.6267499923706055,19.408666610717773,48.48500061035156,57.119998931884766,36.983001708984375,6.664750099182129,19.85333251953125,48.09000015258789,56.220001220703125,36.14099884033203,6.579249858856201,19.115999221801758,48.26750183105469,56.900001525878906,36.332000732421875,6.624499797821045,19.84666633605957,86264000,21687000,83580000,391712000,89928000
2018-06-06,45.7468376159668,48.47944641113281,36.744998931884766,6.563436508178711,21.299999237060547,48.494998931884766,57.029998779296875,36.744998931884766,6.628749847412109,21.299999237060547,48.52000045776367,57.060001373291016,36.96799850463867,6.631999969482422,21.47800064086914,47.97999954223633,56.08000183105469,36.33300018310547,6.51924991607666,19.832000732421875,48.407501220703125,56.529998779296875,36.77799987792969,6.535749912261963,20.03333282470703,83734400,22955400,77123000,371356000,281509500
2018-06-07,45.624202728271484,47.50187683105469,36.13999938964844,6.507741928100586,21.07266616821289,48.3650016784668,55.880001068115234,36.13999938964844,6.572500228881836,21.07266616821289,48.54999923706055,57.0,36.869998931884766,6.63700008392334,22.0,48.084999084472656,55.619998931884766,35.779998779296875,6.481249809265137,20.905332565307617,48.53499984741211,56.91999816894531,36.854000091552734,6.625,21.07666778564453,85388800,27596100,82780000,369448000,215179500
2018-06-08,45.20914840698242,46.79631042480469,36.05699920654297,6.492395401000977,21.17733383178711,47.92499923706055,55.04999923706055,36.05699920654297,6.557000160217285,21.17733383178711,48.0,55.70000076293945,36.23899841308594,6.599999904632568,21.631999969482422,47.442501068115234,54.65999984741211,35.625,6.480000019073486,21.143333435058594,47.79249954223633,55.560001373291016,35.805999755859375,6.499000072479248,21.266666412353516,106627200,30822900,52257000,360456000,123078000
2018-06-11,45.09830093383789,46.34577941894531,36.14500045776367,6.451303482055664,22.139999389648438,47.807498931884766,54.52000045776367,36.14500045776367,6.515500068664551,22.139999389648438,47.99250030517578,55.09000015258789,36.56700134277344,6.586249828338623,22.310667037963867,47.5525016784668,54.2599983215332,36.090999603271484,6.502500057220459,21.5,47.837501525878906,54.79999923706055,36.1879997253418,6.544250011444092,21.500667572021484,73234000,25752400,44324000,265372000,197752500
2018-06-12,45.34592819213867,46.60080337524414,36.382999420166016,6.499819755554199,22.851333618164062,48.06999969482422,54.81999969482422,36.382999420166016,6.564499855041504,22.851333618164062,48.15250015258789,55.029998779296875,36.597999572753906,6.576749801635742,23.6646671295166,47.787498474121094,54.220001220703125,36.20000076293945,6.491499900817871,22.53333282470703,47.84749984741211,54.869998931884766,36.36000061035156,6.542250156402588,22.979999542236328,67644400,23294900,42910000,319160000,335211000
2018-06-13,44.97330093383789,46.7793083190918,37.99300003051758,6.495366096496582,22.985332489013672,47.67499923706055,55.029998779296875,37.99300003051758,6.559999942779541,22.985332489013672,48.220001220703125,55.70000076293945,38.42499923706055,6.641749858856201,23.14666748046875,47.61000061035156,54.90999984741211,36.4109992980957,6.550749778747559,22.65333366394043,48.10499954223633,54.97999954223633,36.75299835205078,6.565999984741211,23.11400032043457,86553600,22631400,182228000,338208000,142047000
2018-06-14,44.99688720703125,47.21284866333008,39.2869987487793,6.607004642486572,23.847999572753906,47.70000076293945,55.540000915527344,39.2869987487793,6.672749996185303,23.847999572753906,47.89250183105469,55.86000061035156,39.50299835205078,6.730000019073486,23.916667938232422,47.55500030517578,55.18000030517578,38.32500076293945,6.5904998779296875,23.106666564941406,47.88750076293945,55.45000076293945,38.426998138427734,6.605500221252441,23.17533302307129,86440400,23419800,145983000,430016000,164715000
2018-06-15,44.5346565246582,46.84731674194336,39.198001861572266,6.566161632537842,23.878000259399414,47.209999084472656,55.11000061035156,39.198001861572266,6.631499767303467,23.878000259399414,47.540000915527344,55.380001068115234,39.88600158691406,6.686999797821045,24.31133270263672,47.064998626708984,54.58000183105469,38.750999450683594,6.583749771118164,23.416667938232422,47.50749969482422,55.16999816894531,39.07099914550781,6.614999771118164,23.589332580566406,246876800,39194700,135881000,432260000,162724500
2018-06-18,44.511070251464844,45.24068832397461,39.040000915527344,6.561953067779541,24.722000122070312,47.185001373291016,53.220001220703125,39.040000915527344,6.6272501945495605,24.722000122070312,47.30500030517578,54.29999923706055,39.316001892089844,6.644999980926514,24.915332794189453,46.79999923706055,52.34000015258789,38.650001525878906,6.559500217437744,23.633333206176758,46.970001220703125,54.29999923706055,38.77199935913086,6.586999893188477,23.69333267211914,73939600,40764400,68248000,356268000,181098000
2018-06-19,43.79179000854492,44.99416732788086,40.49800109863281,6.440164089202881,23.503332138061523,46.42250061035156,52.93000030517578,40.49800109863281,6.5042500495910645,23.503332138061523,46.58250045776367,52.95000076293945,40.52899932861328,6.591000080108643,24.666667938232422,45.86249923706055,51.880001068115234,38.849998474121094,6.375500202178955,23.083332061767578,46.28499984741211,52.13999938964844,38.95000076293945,6.5229997634887695,24.3439998626709,134314000,31780900,166971000,594932000,191428500
2018-06-20,43.982810974121094,45.444698333740234,41.67599868774414,6.493137359619141,24.148000717163086,46.625,53.459999084472656,41.67599868774414,6.557750225067139,24.148000717163086,46.79999923706055,53.75,41.946998596191406,6.611249923706055,24.29199981689453,46.432498931884766,52.689998626708984,40.959999084472656,6.506999969482422,23.46666717529297,46.587501525878906,53.189998626708984,41.51499938964844,6.545750141143799,23.869333267211914,82514800,21403000,164946000,369780000,125755500
2018-06-21,43.737548828125,44.365116119384766,41.54399871826172,6.36441707611084,23.167333602905273,46.3650016784668,52.189998626708984,41.54399871826172,6.427750110626221,23.167333602905273,47.087501525878906,54.529998779296875,42.32099914550781,6.608500003814697,24.413999557495117,46.23500061035156,51.939998626708984,40.637001037597656,6.420000076293945,23.084667205810547,46.8125,54.380001068115234,42.13800048828125,6.590000152587891,24.133333206176758,102847600,44435600,183899000,359516000,119506500
2018-06-22,43.61019515991211,44.628639221191406,41.10900115966797,6.2119364738464355,22.242000579833984,46.22999954223633,52.5,41.10900115966797,6.273749828338623,22.242000579833984,46.537498474121094,53.09000015258789,42.04999923706055,6.462250232696533,23.483333587646484,46.17499923706055,52.29999923706055,40.96500015258789,6.2582502365112305,22.133333206176758,46.529998779296875,52.619998931884766,41.99800109863281,6.448750019073486,23.43600082397461,108801600,34682100,104286000,434160000,153991500
2018-06-25,42.9616584777832,43.10700988769531,38.448001861572266,5.919098854064941,22.200666427612305,45.54249954223633,50.709999084472656,38.448001861572266,5.978000164031982,22.200666427612305,46.22999954223633,51.75,40.5989990234375,6.170000076293945,22.564666748046875,45.182498931884766,49.90999984741211,37.875,5.888500213623047,21.833332061767578,45.849998474121094,51.16999816894531,40.46900177001953,6.166250228881836,22.007999420166016,126652400,45356500,224909000,665816000,103969500
2018-06-26,43.49463653564453,42.22293472290039,39.93899917602539,5.990143299102783,22.799999237060547,46.10749816894531,49.66999816894531,39.93899917602539,6.049749851226807,22.799999237060547,46.63249969482422,50.40999984741211,40.47800064086914,6.141250133514404,22.90333366394043,45.6349983215332,49.36000061035156,38.904998779296875,5.9977498054504395,21.719999313354492,45.747501373291016,49.95000076293945,39.327999114990234,6.09250020980835,22.40333366394043,98276800,37543000,151912000,478884000,111787500
2018-06-27,43.43096160888672,41.449378967285156,39.03900146484375,5.834937572479248,22.96666717529297,46.040000915527344,48.7599983215332,39.03900146484375,5.89300012588501,22.96666717529297,46.81999969482422,50.060001373291016,41.159000396728516,6.160749912261963,23.38599967956543,46.00749969482422,48.75,39.0,5.887499809265137,22.633333206176758,46.307498931884766,49.34000015258789,40.75600051879883,6.09375,23.0,101141200,33338800,165414000,453892000,125005500
2018-06-28,43.74698257446289,41.86591720581055,39.54199981689453,5.962170600891113,23.32866668701172,46.375,49.25,39.54199981689453,6.021500110626221,23.32866668701172,46.5525016784668,49.4900016784668,39.689998626708984,6.0335001945495605,23.801332473754883,45.95000076293945,48.5,38.709999084472656,5.875249862670898,23.073999404907227,46.025001525878906,48.58000183105469,39.5,5.882999897003174,23.243999481201172,69460800,29055700,122199000,338012000,125970000
2018-06-29,43.655006408691406,42.2569465637207,39.143001556396484,5.864146709442139,22.863332748413086,46.27750015258789,49.709999084472656,39.143001556396484,5.922500133514404,22.863332748413086,46.79750061035156,50.11000061035156,40.132999420166016,6.099999904632568,23.590667724609375,45.727500915527344,49.5,39.05500030517578,5.921249866485596,22.827333450317383,46.5724983215332,49.529998779296875,39.91899871826172,6.087250232696533,23.55533218383789,90950800,28906500,92525000,392300000,97386000
2018-07-02,44.14317321777344,42.67348098754883,39.81800079345703,5.996331214904785,22.33799934387207,46.79499816894531,50.20000076293945,39.81800079345703,6.056000232696533,22.33799934387207,46.82500076293945,50.27000045776367,39.8380012512207,6.059750080108643,24.318666458129883,45.85499954223633,48.83000183105469,38.0,5.831500053405762,21.989999771118164,45.95500183105469,49.040000915527344,38.54499816894531,5.852250099182129,24.004667282104492,70925200,23755500,81425000,357572000,281397000
2018-07-03,43.37436294555664,42.05292892456055,39.051998138427734,5.862661361694336,20.724000930786133,45.97999954223633,49.470001220703125,39.051998138427734,5.921000003814697,20.724000930786133,46.98749923706055,50.86000061035156,39.99800109863281,6.0970001220703125,22.166000366210938,45.8849983215332,49.43000030517578,38.95000076293945,5.912499904632568,20.645999908447266,46.9474983215332,50.58000183105469,39.94900131225586,6.091000080108643,22.116666793823242,55819200,16327900,52803000,222732000,184239000
2018-07-05,43.723384857177734,43.14100646972656,39.8390007019043,6.008460998535156,20.610666275024414,46.349998474121094,50.75,39.8390007019043,6.0682501792907715,20.610666275024414,46.602500915527344,50.959999084472656,39.92399978637695,6.073249816894531,20.959333419799805,46.06999969482422,49.75,39.08599853515625,5.9375,19.74799919128418,46.314998626708984,49.97999954223633,39.380001068115234,5.976749897003174,20.917333602905273,66416800,26163500,84489000,306216000,262146000
2018-07-06,44.32948684692383,43.668060302734375,40.82500076293945,6.122326850891113,20.593332290649414,46.99250030517578,51.369998931884766,40.82500076293945,6.1832499504089355,20.593332290649414,47.10749816894531,51.5,40.8650016784668,6.1917500495910645,20.80466651916504,46.29999923706055,50.400001525878906,39.551998138427734,6.021999835968018,20.133333206176758,46.35499954223633,50.77000045776367,39.744998931884766,6.043499946594238,20.329999923706055,69940800,19968000,86296000,296352000,132982500
2018-07-09,44.945011138916016,44.0845947265625,41.89699935913086,6.169854640960693,21.233999252319336,47.64500045776367,51.86000061035156,41.89699935913086,6.231249809265137,21.233999252319336,47.66999816894531,51.88999938964844,41.9119987487793,6.26800012588501,21.23466682434082,47.32500076293945,51.0,41.11000061035156,6.151750087738037,20.53333282470703,47.375,51.63999938964844,41.595001220703125,6.2582502365112305,20.799333572387695,79026400,21361600,111275000,303880000,113952000
2018-07-10,44.89076614379883,44.3396110534668,41.5629997253418,6.268868446350098,21.49799919128418,47.587501525878906,52.15999984741211,41.5629997253418,6.331250190734863,21.49799919128418,47.81999969482422,52.2599983215332,41.944000244140625,6.353499889373779,21.845333099365234,47.54499816894531,51.84000015258789,41.30799865722656,6.203000068664551,21.280000686645508,47.6775016784668,52.099998474121094,41.7239990234375,6.243750095367432,21.637332916259766,63756400,17362900,93829000,360016000,142072500
2018-07-11,44.30825424194336,43.523555755615234,41.8650016784668,6.127279281616211,21.263999938964844,46.970001220703125,51.20000076293945,41.8650016784668,6.1882500648498535,21.263999938964844,47.44499969482422,51.869998931884766,41.97700119018555,6.272500038146973,21.46266746520996,46.90250015258789,51.189998626708984,41.060001373291016,6.177499771118164,21.004667282104492,47.125,51.689998626708984,41.13399887084961,6.237500190734863,21.053333282470703,75326000,18665600,97139000,367508000,73261500
2018-07-12,45.05113983154297,44.50111770629883,41.349998474121094,6.218866348266602,21.11400032043457,47.75749969482422,52.349998474121094,41.349998474121094,6.280749797821045,21.11400032043457,47.852500915527344,52.47999954223633,41.67900085449219,6.329249858856201,21.548667907714844,47.32749938964844,51.72999954223633,40.779998779296875,6.223999977111816,20.851333618164062,47.38249969482422,52.04999923706055,41.51599884033203,6.234000205993652,21.428667068481445,72164400,20292700,127433000,345508000,85818000
2018-07-13,45.121891021728516,44.39060592651367,39.58000183105469,6.171586036682129,21.257999420166016,47.83250045776367,52.220001220703125,39.58000183105469,6.232999801635742,21.257999420166016,47.959999084472656,52.41999816894531,41.0,6.299499988555908,21.30533218383789,47.724998474121094,51.7599983215332,39.507999420166016,6.190499782562256,20.616666793823242,47.77000045776367,52.400001525878906,40.91899871826172,6.299499988555908,21.038667678833008,50055600,13749300,157190000,246988000,88047000
2018-07-16,45.02281951904297,44.21210861206055,40.04800033569336,6.143863677978516,20.67333221435547,47.727500915527344,52.0099983215332,40.04800033569336,6.204999923706055,20.67333221435547,48.162498474121094,52.31999969482422,40.33599853515625,6.258500099182129,21.01066780090332,47.60499954223633,51.869998931884766,39.17499923706055,6.192500114440918,20.416667938232422,47.880001068115234,52.150001525878906,39.89799880981445,6.204999923706055,20.78066635131836,60172400,15951500,229600000,197036000,117280500
2018-07-17,45.150184631347656,43.9910888671875,37.948001861572266,6.279760360717773,21.512666702270508,47.86249923706055,51.75,37.948001861572266,6.342249870300293,21.512666702270508,47.967498779296875,51.880001068115234,38.5,6.357500076293945,21.64933204650879,47.29999923706055,51.0099983215332,34.400001525878906,6.129499912261963,20.566667556762695,47.4375,51.04999923706055,34.69499969482422,6.155250072479248,20.58733367919922,62138000,15754500,584104000,362136000,104943000
2018-07-18,44.902557373046875,43.96559143066406,37.51300048828125,6.230500221252441,21.59000015258789,47.599998474121094,51.720001220703125,37.51300048828125,6.292500019073486,21.59000015258789,47.95000076293945,51.970001220703125,38.3129997253418,6.348750114440918,21.700000762939453,47.48249816894531,51.470001220703125,37.236000061035156,6.241000175476074,21.083332061767578,47.94499969482422,51.869998931884766,38.124000549316406,6.334750175476074,21.666667938232422,65573600,14649000,217463000,277640000,84363000
2018-07-19,45.251590728759766,44.18660354614258,36.42300033569336,6.238668441772461,21.34866714477539,47.970001220703125,51.97999954223633,36.42300033569336,6.300749778747559,21.34866714477539,48.13750076293945,52.0099983215332,37.57500076293945,6.334750175476074,21.569332122802734,47.42250061035156,51.04999923706055,36.29999923706055,6.2582502365112305,20.93400001525879,47.42250061035156,51.599998474121094,37.10599899291992,6.273499965667725,21.088666915893555,81147200,15954600,168787000,235752000,88729500
2018-07-20,45.147823333740234,44.12709045410156,36.10499954223633,6.210451602935791,20.905332565307617,47.86000061035156,51.90999984741211,36.10499954223633,6.272250175476074,20.905332565307617,48.10749816894531,52.06999969482422,37.04999923706055,6.337500095367432,21.549333572387695,47.54249954223633,51.33000183105469,36.013999938964844,6.261250019073486,20.78066635131836,47.94499969482422,51.83000183105469,36.492000579833984,6.298250198364258,21.415332794189453,82704800,17380500,150967000,222352000,77433000
2018-07-23,45.18791198730469,44.46712112426758,36.26599884033203,6.173816204071045,20.213333129882812,47.90250015258789,52.310001373291016,36.26599884033203,6.235249996185303,20.213333129882812,47.9900016784668,52.5,36.38999938964844,6.247250080108643,20.366666793823242,47.38999938964844,51.33000183105469,35.36000061035156,6.081999778747559,19.52400016784668,47.66999816894531,51.77000045776367,35.915000915527344,6.245500087738037,20.12266731262207,63957600,15945500,115052000,301584000,164893500
2018-07-24,45.51572799682617,44.35661697387695,35.731998443603516,6.156487941741943,19.82866668701172,48.25,52.18000030517578,35.731998443603516,6.217750072479248,19.82866668701172,48.415000915527344,53.29999923706055,36.7400016784668,6.371250152587891,20.514667510986328,48.01250076293945,52.08000183105469,35.45600128173828,6.199999809265137,19.503332138061523,48.11249923706055,52.7599983215332,36.694000244140625,6.283750057220459,20.294666290283203,74791600,17788700,128515000,354620000,143862000
2018-07-25,45.9449348449707,44.56913757324219,36.2869987487793,6.234708786010742,20.582666397094727,48.70500183105469,52.43000030517578,36.2869987487793,6.296750068664551,20.582666397094727,48.712501525878906,52.45000076293945,36.327999114990234,6.309500217437744,20.641332626342773,48.10749816894531,51.09000015258789,35.564998626708984,6.168749809265137,19.633333206176758,48.26499938964844,52.209999084472656,35.75699996948242,6.227250099182129,19.78266716003418,66839600,19854800,84678000,319112000,106131000
2018-07-26,45.80108642578125,44.3396110534668,36.308998107910156,6.3082275390625,20.44333267211914,48.5525016784668,52.15999984741211,36.308998107910156,6.370999813079834,20.44333267211914,48.9900016784668,53.18000030517578,36.55400085449219,6.408249855041504,20.713333129882812,48.40250015258789,51.869998931884766,35.66299819946289,6.259500026702881,20.242666244506836,48.65250015258789,52.45000076293945,35.819000244140625,6.276500225067139,20.323333740234375,76304000,28282500,69937000,325124000,69457500
2018-07-27,45.039337158203125,40.53130340576172,35.520999908447266,6.23842191696167,19.812000274658203,47.744998931884766,47.68000030517578,35.520999908447266,6.30049991607666,19.812000274658203,48.79750061035156,49.20000076293945,36.70000076293945,6.414999961853027,20.512666702270508,47.525001525878906,47.47999954223633,35.165000915527344,6.245999813079834,19.689332962036133,48.747501373291016,48.7599983215332,36.685001373291016,6.4079999923706055,20.483333587646484,96096000,67816700,89495000,295420000,85549500
2018-07-30,44.787010192871094,40.5398063659668,33.49599838256836,6.043115139007568,19.344667434692383,47.477500915527344,47.689998626708984,33.49599838256836,6.103250026702881,19.344667434692383,48.04999923706055,47.9900016784668,35.202999114990234,6.3207502365112305,19.739999771118164,47.26750183105469,46.43000030517578,33.402000427246094,6.067999839782715,19.075332641601562,47.974998474121094,47.630001068115234,35.19300079345703,6.3147501945495605,19.726667404174805,84118000,35696600,182607000,340340000,102211500
2018-07-31,44.87661361694336,40.888336181640625,33.744998931884766,6.061184883117676,19.875999450683594,47.5724983215332,48.099998474121094,33.744998931884766,6.121500015258789,19.875999450683594,48.03499984741211,48.68000030517578,34.25,6.197000026702881,19.88800048828125,47.334999084472656,47.689998626708984,32.79999923706055,6.053500175476074,19.271333694458008,47.57500076293945,48.2400016784668,33.1510009765625,6.092750072479248,19.483333587646484,157492000,36581200,140854000,283988000,76153500
2018-08-01,47.52030944824219,41.491886138916016,33.8380012512207,6.101039886474609,20.055999755859375,50.375,48.810001373291016,33.8380012512207,6.161749839782715,20.055999755859375,50.439998626708984,48.90999984741211,34.441001892089844,6.209000110626221,20.200000762939453,49.32749938964844,48.0,33.402000427246094,6.097249984741211,19.53333282470703,49.782501220703125,48.060001373291016,33.58700180053711,6.153250217437744,19.865999221801758,271742800,28060700,77905000,283556000,151941000
2018-08-02,48.90935516357422,42.06142044067383,34.45000076293945,6.203766345977783,23.30266761779785,51.84749984741211,49.47999954223633,34.45000076293945,6.265500068664551,23.30266761779785,52.095001220703125,49.52000045776367,34.5,6.269499778747559,23.332666397094727,50.087501525878906,48.20000076293945,33.47100067138672,6.030250072479248,21.54400062561035,50.14500045776367,48.5,33.722999572753906,6.089749813079834,21.895999908447266,249616000,26452500,71313000,269668000,348225000
2018-08-03,49.050846099853516,42.188934326171875,34.308998107910156,6.2404022216796875,23.211332321166992,51.997501373291016,49.630001068115234,34.308998107910156,6.302499771118164,23.211332321166992,52.185001373291016,49.779998779296875,34.7859992980957,6.326499938964844,23.666667938232422,51.369998931884766,49.16999816894531,33.847999572753906,6.273250102996826,22.8353328704834,51.75749969482422,49.5,34.775001525878906,6.290249824523926,23.187332153320312,133789600,22008200,88484000,214288000,204847500
2018-08-06,49.305545806884766,42.16328048706055,35.09199905395508,6.288175582885742,22.799333572387695,52.26750183105469,49.29999923706055,35.09199905395508,6.350749969482422,22.799333572387695,52.3125,49.310001373291016,35.198001861572266,6.354249954223633,23.665332794189453,51.76750183105469,48.31999969482422,34.17399978637695,6.24275016784668,22.788000106811523,52.0,48.77000045776367,34.2869987487793,6.289750099182129,23.03066635131836,101701600,26669000,81981000,207508000,128464500
2018-08-07,48.843326568603516,42.50537872314453,35.18299865722656,6.360458850860596,25.30466651916504,51.77750015258789,49.70000076293945,35.18299865722656,6.423749923706055,25.30466651916504,52.375,49.83000183105469,35.73099899291992,6.442500114440918,25.83066749572754,51.689998626708984,49.40999984741211,34.9010009765625,6.373000144958496,22.610000610351562,52.33000183105469,49.43000030517578,35.323001861572266,6.400000095367432,22.922666549682617,102349600,28322700,79709000,258132000,463137000
2018-08-08,48.876346588134766,42.72772979736328,34.76100158691406,6.39684534072876,24.689332962036133,51.8125,49.959999084472656,34.76100158691406,6.4604997634887695,24.689332962036133,51.95249938964844,50.130001068115234,35.229000091552734,6.50600004196167,25.50933265686035,51.130001068115234,49.439998626708984,34.6609992980957,6.389750003814697,24.474666595458984,51.51250076293945,49.599998474121094,35.22100067138672,6.425000190734863,24.606000900268555,90102000,21990600,53947000,262100000,368568000
2018-08-09,49.26073455810547,42.881683349609375,34.93600082397461,6.348328113555908,23.496667861938477,52.220001220703125,50.13999938964844,34.93600082397461,6.411499977111816,23.496667861938477,52.44499969482422,50.599998474121094,35.24399948120117,6.481249809265137,24.46733283996582,51.79999923706055,49.720001220703125,34.582000732421875,6.403749942779541,23.048667907714844,52.38249969482422,49.86000061035156,34.79600143432617,6.478499889373779,24.3700008392334,93970400,23795600,48203000,204280000,257757000
2018-08-10,49.114013671875,41.778419494628906,34.58700180053711,6.306989669799805,23.69933319091797,51.88249969482422,48.849998474121094,34.58700180053711,6.369750022888184,23.69933319091797,52.275001525878906,49.16999816894531,34.90999984741211,6.402500152587891,24.0,51.66749954223633,48.29999923706055,34.44200134277344,6.317500114440918,23.066667556762695,51.84000015258789,48.5099983215332,34.691001892089844,6.328750133514404,23.600000381469727,98444800,28712400,43284000,256396000,173280000
2018-08-13,49.43113327026367,41.43632888793945,34.13100051879883,6.3399128913879395,23.76066780090332,52.217498779296875,48.45000076293945,34.13100051879883,6.4029998779296875,23.76066780090332,52.73749923706055,49.2400016784668,34.71900177001953,6.525000095367432,24.21266746520996,51.92499923706055,48.380001068115234,33.90700149536133,6.3767499923706055,23.26799964904785,52.32749938964844,48.91999816894531,33.98899841308594,6.378499984741211,24.075332641601562,103563600,17070600,68889000,375208000,156958500
2018-08-14,49.639400482177734,41.154090881347656,33.749000549316406,6.471354007720947,23.176000595092773,52.4375,48.119998931884766,33.749000549316406,6.535749912261963,23.176000595092773,52.63999938964844,48.7599983215332,34.24100112915039,6.550000190734863,23.946666717529297,52.064998626708984,47.650001525878906,33.625,6.42549991607666,23.139999389648438,52.540000915527344,48.66999816894531,34.20899963378906,6.509500026702881,23.89666748046875,82992000,23061600,58052000,466220000,104796000
2018-08-15,49.755367279052734,40.58963394165039,32.63999938964844,6.413183689117432,22.57933235168457,52.560001373291016,47.459999084472656,32.63999938964844,6.4770002365112305,22.57933235168457,52.685001373291016,48.0,33.54999923706055,6.591000080108643,22.965999603271484,52.08250045776367,46.900001525878906,32.099998474121094,6.397500038146973,22.142667770385742,52.30500030517578,47.779998779296875,33.40299987792969,6.5567498207092285,22.79400062561035,115230400,26739900,117845000,591136000,136519500
2018-08-16,50.484283447265625,40.341617584228516,32.24399948120117,6.372586727142334,22.363332748413086,53.33000183105469,47.16999816894531,32.24399948120117,6.435999870300293,22.363332748413086,53.45249938964844,47.95000076293945,33.117000579833984,6.550000190734863,22.818666458129883,52.86750030517578,47.04999923706055,32.12099838256836,6.375249862670898,22.254667282104492,52.9375,47.75,32.9900016784668,6.547500133514404,22.660667419433594,114001600,24358000,66897000,801260000,90960000
2018-08-17,51.49245071411133,40.28175354003906,31.67799949645996,6.060195446014404,20.366666793823242,54.39500045776367,47.099998474121094,31.67799949645996,6.120500087738037,20.366666793823242,54.48749923706055,47.38999938964844,32.4370002746582,6.324250221252441,21.784666061401367,53.290000915527344,46.33000183105469,31.29599952697754,6.093249797821045,20.235332489013672,53.36000061035156,47.0,31.900999069213867,6.323500156402588,21.566667556762695,141708000,26382000,104079000,1143188000,284379000
2018-08-20,50.99073028564453,39.76861572265625,32.77299880981445,6.134952545166016,20.562667846679688,53.8650016784668,46.5,32.77299880981445,6.196000099182129,20.562667846679688,54.79499816894531,47.119998931884766,33.15999984741211,6.329999923706055,20.566667556762695,53.77750015258789,46.189998626708984,31.093000411987305,5.9679999351501465,19.213333129882812,54.525001525878906,47.04999923706055,31.464000701904297,6.079500198364258,19.446666717529297,121150800,24334000,135911000,854388000,261034500
2018-08-21,50.891326904296875,40.72648239135742,33.801998138427734,6.270602226257324,21.459999084472656,53.7599983215332,47.619998931884766,33.801998138427734,6.333000183105469,21.459999084472656,54.29750061035156,47.849998474121094,34.150001525878906,6.337500095367432,21.652666091918945,53.50749969482422,46.63999938964844,32.970001220703125,6.192500114440918,20.600000381469727,54.20000076293945,46.65999984741211,33.099998474121094,6.212500095367432,20.707332611083984,104639200,19254300,147832000,673988000,197583000
